quote_date,item_id,p_mean,p_75,p_median,p_25,p_sd,date,dateStata,dateISO,obs,year,month,quarter,itemName
200804,212717,1.51764,1.65,1.5,1.35,0.2628658,243,01/04/2008,01/04/2008,99887,2008,4,2,apples
200804,212709,0.3106513,0.35,0.29,0.26,0.0769513,243,01/04/2008,01/04/2008,99887,2008,4,2,oranges
200805,212016,1.743053,2.07,1.68,1.62,0.3908155,244,01/05/2008,01/05/2008,100583,2008,5,2,orange juice
200805,212917,0.7742512,0.93,0.62,0.44,0.3625266,244,01/05/2008,01/05/2008,100583,2008,5,2,Ketchup
200805,212515,1.966047,2.01,1.75,1.65,0.7370675,244,01/05/2008,01/05/2008,100583,2008,5,2,Tomatoes
200805,212709,0.3151362,0.35,0.29,0.26,0.0881055,244,01/05/2008,01/05/2008,100583,2008,5,2,oranges
200805,212717,1.544,1.68,1.52,1.35,0.2727268,244,01/05/2008,01/05/2008,100583,2008,5,2,apples
200806,212717,1.603942,1.75,1.55,1.48,0.272803,245,01/06/2008,01/06/2008,101446,2008,6,2,apples
200806,212016,1.750857,2.03,1.68,1.61,0.3580573,245,01/06/2008,01/06/2008,101446,2008,6,2,orange juice
200806,212709,0.3227203,0.35,0.29,0.26,0.0963122,245,01/06/2008,01/06/2008,101446,2008,6,2,oranges
200806,212917,0.7561215,0.93,0.62,0.54,0.3689643,245,01/06/2008,01/06/2008,101446,2008,6,2,Ketchup
200806,212515,1.957617,1.99,1.75,1.65,0.851105,245,01/06/2008,01/06/2008,101446,2008,6,2,Tomatoes
200807,212016,1.79194,2.07,1.68,1.61,0.3732815,246,01/07/2008,01/07/2008,102214,2008,7,3,orange juice
200807,212717,1.640837,1.75,1.65,1.48,0.2680809,246,01/07/2008,01/07/2008,102214,2008,7,3,apples
200807,212709,0.3271591,0.39,0.3,0.29,0.0836517,246,01/07/2008,01/07/2008,102214,2008,7,3,oranges
200807,212515,1.843,1.99,1.69,1.415,0.6986381,246,01/07/2008,01/07/2008,102214,2008,7,3,Tomatoes
200807,212917,0.7807547,0.95,0.58,0.54,0.3699217,246,01/07/2008,01/07/2008,102214,2008,7,3,Ketchup
200808,212709,0.3329008,0.35,0.33,0.29,0.0766641,247,01/08/2008,01/08/2008,102314,2008,8,3,oranges
200808,212515,1.863731,1.98,1.69,1.53,0.7683158,247,01/08/2008,01/08/2008,102314,2008,8,3,Tomatoes
200808,212717,1.668395,1.79,1.65,1.48,0.2731487,247,01/08/2008,01/08/2008,102314,2008,8,3,apples
200808,212917,0.7845933,0.89,0.74,0.54,0.3537898,247,01/08/2008,01/08/2008,102314,2008,8,3,Ketchup
200808,212016,1.744815,2.07,1.68,1.6,0.3899997,247,01/08/2008,01/08/2008,102314,2008,8,3,orange juice
200809,212917,0.8090291,0.89,0.74,0.74,0.3388734,248,01/09/2008,01/09/2008,102828,2008,9,3,Ketchup
200809,212717,1.650785,1.79,1.65,1.48,0.270372,248,01/09/2008,01/09/2008,102828,2008,9,3,apples
200809,212016,1.72518,2.07,1.68,1.37,0.422735,248,01/09/2008,01/09/2008,102828,2008,9,3,orange juice
200809,212515,1.867034,1.99,1.74,1.59,0.6779321,248,01/09/2008,01/09/2008,102828,2008,9,3,Tomatoes
200809,212709,0.3249077,0.36,0.33,0.29,0.0830612,248,01/09/2008,01/09/2008,102828,2008,9,3,oranges
200810,212717,1.595833,1.75,1.59,1.48,0.2967398,249,01/10/2008,01/10/2008,103994,2008,10,4,apples
200810,212016,1.753093,2.07,1.67,1.6,0.3728928,249,01/10/2008,01/10/2008,103994,2008,10,4,orange juice
200810,212709,0.3208271,0.35,0.31,0.27,0.0755562,249,01/10/2008,01/10/2008,103994,2008,10,4,oranges
200810,212515,2.028512,2.18,1.765,1.69,0.7373357,249,01/10/2008,01/10/2008,103994,2008,10,4,Tomatoes
200810,212917,0.832723,0.9,0.74,0.74,0.3404272,249,01/10/2008,01/10/2008,103994,2008,10,4,Ketchup
200811,212917,0.9585577,1.05,0.99,0.84,0.317867,250,01/11/2008,01/11/2008,104756,2008,11,4,Ketchup
200811,212016,1.743768,2.07,1.69,1.61,0.4102575,250,01/11/2008,01/11/2008,104756,2008,11,4,orange juice
200811,212709,0.3268235,0.38,0.3,0.27,0.0895335,250,01/11/2008,01/11/2008,104756,2008,11,4,oranges
200811,212717,1.579163,1.74,1.55,1.45,0.2933022,250,01/11/2008,01/11/2008,104756,2008,11,4,apples
200811,212515,1.929365,1.96,1.75,1.685,0.7321401,250,01/11/2008,01/11/2008,104756,2008,11,4,Tomatoes
200812,212016,1.744823,2,1.68,1.58,0.3707282,251,01/12/2008,01/12/2008,101854,2008,12,4,orange juice
200812,212717,1.59884,1.72,1.55,1.46,0.2760985,251,01/12/2008,01/12/2008,101854,2008,12,4,apples
200812,212709,0.3286364,0.39,0.3,0.27,0.0905813,251,01/12/2008,01/12/2008,101854,2008,12,4,oranges
200812,212917,0.9621395,1.07,0.99,0.75,0.3592647,251,01/12/2008,01/12/2008,101854,2008,12,4,Ketchup
200812,212515,2.10332,2.18,1.96,1.78,0.7723807,251,01/12/2008,01/12/2008,101854,2008,12,4,Tomatoes
200901,212717,1.595685,1.69,1.59,1.48,0.2582514,252,01/01/2009,01/01/2009,98184,2009,1,1,apples
200901,212917,0.975849,1.07,0.99,0.89,0.3594463,252,01/01/2009,01/01/2009,98184,2009,1,1,Ketchup
200901,212016,1.788298,2.03,1.81,1.59,0.3685317,252,01/01/2009,01/01/2009,98184,2009,1,1,orange juice
200901,212709,0.3318631,0.39,0.31,0.27,0.0909573,252,01/01/2009,01/01/2009,98184,2009,1,1,oranges
200901,212515,2.169167,2.18,1.99,1.785,0.795747,252,01/01/2009,01/01/2009,98184,2009,1,1,Tomatoes
200902,310113,2.837714,3,2.8,2.6,0.391706,253,01/02/2009,01/02/2009,91764,2009,2,1,apple cider
200902,212709,0.3313281,0.385,0.3,0.27,0.0926886,253,01/02/2009,01/02/2009,91764,2009,2,1,oranges
200902,212917,1.02,1.08,0.99,0.99,0.349153,253,01/02/2009,01/02/2009,91764,2009,2,1,Ketchup
200902,212515,2.022107,2.09,1.92,1.78,0.7103562,253,01/02/2009,01/02/2009,91764,2009,2,1,Tomatoes
200902,212717,1.612218,1.8,1.59,1.47,0.2741965,253,01/02/2009,01/02/2009,91764,2009,2,1,apples
200902,212016,1.861527,2.09,1.97,1.81,0.3738562,253,01/02/2009,01/02/2009,91764,2009,2,1,orange juice
200903,212917,1.02995,1.09,0.99,0.98,0.3621995,254,01/03/2009,01/03/2009,97144,2009,3,1,Ketchup
200903,212709,0.3273828,0.38,0.305,0.27,0.0935099,254,01/03/2009,01/03/2009,97144,2009,3,1,oranges
200903,212717,1.626748,1.79,1.65,1.47,0.258231,254,01/03/2009,01/03/2009,97144,2009,3,1,apples
200903,212016,1.860435,2.09,1.97,1.79,0.377591,254,01/03/2009,01/03/2009,97144,2009,3,1,orange juice
200903,310113,2.847427,3,2.83,2.6,0.3955711,254,01/03/2009,01/03/2009,97144,2009,3,1,apple cider
200903,212515,2.120078,2.18,1.99,1.78,0.7514106,254,01/03/2009,01/03/2009,97144,2009,3,1,Tomatoes
200904,212917,1.011173,1.08,0.97,0.97,0.3497635,255,01/04/2009,01/04/2009,99211,2009,4,2,Ketchup
200904,310113,2.85595,3,2.85,2.615,0.3929861,255,01/04/2009,01/04/2009,99211,2009,4,2,apple cider
200904,212016,1.878806,2.09,1.98,1.79,0.3804292,255,01/04/2009,01/04/2009,99211,2009,4,2,orange juice
200904,212709,0.3246565,0.38,0.31,0.26,0.0917042,255,01/04/2009,01/04/2009,99211,2009,4,2,oranges
200904,212515,2.231376,2.49,1.99,1.78,0.7555484,255,01/04/2009,01/04/2009,99211,2009,4,2,Tomatoes
200904,212717,1.688992,1.85,1.65,1.49,0.3339607,255,01/04/2009,01/04/2009,99211,2009,4,2,apples
200905,310113,2.876757,3.1,2.885,2.65,0.3961819,256,01/05/2009,01/05/2009,100141,2009,5,2,apple cider
200905,212917,1.046181,1.09,0.96,0.95,0.3830532,256,01/05/2009,01/05/2009,100141,2009,5,2,Ketchup
200905,212709,0.3234733,0.37,0.31,0.27,0.0840985,256,01/05/2009,01/05/2009,100141,2009,5,2,oranges
200905,212016,1.886741,2.19,1.95,1.79,0.3858792,256,01/05/2009,01/05/2009,100141,2009,5,2,orange juice
200905,212717,1.702936,1.88,1.67,1.5,0.3593077,256,01/05/2009,01/05/2009,100141,2009,5,2,apples
200905,212515,2.103944,2.18,1.98,1.78,0.8426899,256,01/05/2009,01/05/2009,100141,2009,5,2,Tomatoes
200906,212717,1.700894,1.88,1.67,1.52,0.3501215,257,01/06/2009,01/06/2009,99984,2009,6,2,apples
200906,212917,1.023116,1.09,0.95,0.94,0.3769231,257,01/06/2009,01/06/2009,99984,2009,6,2,Ketchup
200906,212709,0.3194636,0.35,0.3,0.27,0.0815741,257,01/06/2009,01/06/2009,99984,2009,6,2,oranges
200906,212016,1.866377,2.19,1.9,1.78,0.3744074,257,01/06/2009,01/06/2009,99984,2009,6,2,orange juice
200906,310113,2.884687,3.1,2.9,2.65,0.4100921,257,01/06/2009,01/06/2009,99984,2009,6,2,apple cider
200906,212515,1.91428,1.99,1.78,1.66,0.6770926,257,01/06/2009,01/06/2009,99984,2009,6,2,Tomatoes
200907,212717,1.655021,1.8,1.56,1.48,0.3359021,258,01/07/2009,01/07/2009,100430,2009,7,3,apples
200907,212016,1.835547,2.09,1.89,1.78,0.3968681,258,01/07/2009,01/07/2009,100430,2009,7,3,orange juice
200907,310113,2.888142,3.1,2.9,2.65,0.4136642,258,01/07/2009,01/07/2009,100430,2009,7,3,apple cider
200907,212917,1.037424,1.09,0.94,0.94,0.3755131,258,01/07/2009,01/07/2009,100430,2009,7,3,Ketchup
200907,212515,1.874762,1.99,1.78,1.65,0.6009325,258,01/07/2009,01/07/2009,100430,2009,7,3,Tomatoes
200907,212709,0.3178039,0.38,0.31,0.25,0.0846291,258,01/07/2009,01/07/2009,100430,2009,7,3,oranges
200908,310113,2.89205,3.1,2.9,2.66,0.4115588,259,01/08/2009,01/08/2009,101010,2009,8,3,apple cider
200908,212016,1.826232,2.09,1.84,1.67,0.3868744,259,01/08/2009,01/08/2009,101010,2009,8,3,orange juice
200908,212709,0.3192218,0.38,0.32,0.26,0.0806527,259,01/08/2009,01/08/2009,101010,2009,8,3,oranges
200908,212717,1.621833,1.75,1.55,1.435,0.337376,259,01/08/2009,01/08/2009,101010,2009,8,3,apples
200908,212515,1.820884,1.99,1.78,1.5,0.623288,259,01/08/2009,01/08/2009,101010,2009,8,3,Tomatoes
200908,212917,1.05592,1.09,0.94,0.94,0.364393,259,01/08/2009,01/08/2009,101010,2009,8,3,Ketchup
200909,212016,1.817606,2.09,1.9,1.67,0.3845084,260,01/09/2009,01/09/2009,102020,2009,9,3,orange juice
200909,212709,0.3120611,0.35,0.3,0.25,0.0834387,260,01/09/2009,01/09/2009,102020,2009,9,3,oranges
200909,212515,1.893755,1.99,1.78,1.66,0.6611604,260,01/09/2009,01/09/2009,102020,2009,9,3,Tomatoes
200909,212717,1.582594,1.74,1.54,1.4,0.3477852,260,01/09/2009,01/09/2009,102020,2009,9,3,apples
200909,310113,2.892321,3.1,2.9,2.65,0.4171418,260,01/09/2009,01/09/2009,102020,2009,9,3,apple cider
200909,212917,1.007535,1.09,0.93,0.81,0.3718368,260,01/09/2009,01/09/2009,102020,2009,9,3,Ketchup
200910,212016,1.838824,2.19,1.9,1.66,0.402954,261,01/10/2009,01/10/2009,102962,2009,10,4,orange juice
200910,310113,2.898419,3.1,2.9,2.65,0.409695,261,01/10/2009,01/10/2009,102962,2009,10,4,apple cider
200910,212917,0.9913426,1.07,0.93,0.81,0.3713602,261,01/10/2009,01/10/2009,102962,2009,10,4,Ketchup
200910,212709,0.306139,0.35,0.29,0.25,0.0817905,261,01/10/2009,01/10/2009,102962,2009,10,4,oranges
200910,212717,1.548945,1.65,1.52,1.39,0.3500305,261,01/10/2009,01/10/2009,102962,2009,10,4,apples
200910,212515,2.04888,2.09,1.95,1.78,0.7759919,261,01/10/2009,01/10/2009,102962,2009,10,4,Tomatoes
200911,212709,0.3251154,0.38,0.29,0.27,0.100241,262,01/11/2009,01/11/2009,104223,2009,11,4,oranges
200911,212515,1.857944,1.945,1.78,1.71,0.6708574,262,01/11/2009,01/11/2009,104223,2009,11,4,Tomatoes
200911,212016,1.728521,2.14,1.69,1.49,0.4638185,262,01/11/2009,01/11/2009,104223,2009,11,4,orange juice
200911,212717,1.551364,1.65,1.5,1.37,0.3394494,262,01/11/2009,01/11/2009,104223,2009,11,4,apples
200911,310113,2.902186,3.1,2.9,2.65,0.4118893,262,01/11/2009,01/11/2009,104223,2009,11,4,apple cider
200911,212917,0.971215,1.07,0.93,0.81,0.3492869,262,01/11/2009,01/11/2009,104223,2009,11,4,Ketchup
200912,212717,1.578174,1.7,1.52,1.44,0.329645,263,01/12/2009,01/12/2009,105319,2009,12,4,apples
200912,212917,0.9832258,1.07,0.93,0.81,0.3840123,263,01/12/2009,01/12/2009,105319,2009,12,4,Ketchup
200912,310113,2.903027,3.1,2.9,2.65,0.4056227,263,01/12/2009,01/12/2009,105319,2009,12,4,apple cider
200912,212709,0.3461194,0.39,0.33,0.3,0.0910851,263,01/12/2009,01/12/2009,105319,2009,12,4,oranges
200912,212016,1.812286,2.165,1.79,1.66,0.4100752,263,01/12/2009,01/12/2009,105319,2009,12,4,orange juice
200912,212515,1.903307,1.99,1.78,1.78,0.4412882,263,01/12/2009,01/12/2009,105319,2009,12,4,Tomatoes
201001,310113,2.931188,3.1,2.9,2.7,0.4144104,264,01/01/2010,01/01/2010,101545,2010,1,1,apple cider
201001,212016,1.822331,2.19,1.78,1.66,0.4081015,264,01/01/2010,01/01/2010,101545,2010,1,1,orange juice
201001,212717,1.602308,1.7,1.55,1.5,0.321546,264,01/01/2010,01/01/2010,101545,2010,1,1,apples
201001,212917,0.9953182,1.07,0.93,0.84,0.3892792,264,01/01/2010,01/01/2010,101545,2010,1,1,Ketchup
201001,212709,0.3569318,0.39,0.33,0.31,0.0895195,264,01/01/2010,01/01/2010,101545,2010,1,1,oranges
201001,212515,2.008016,2,1.89,1.78,0.6985581,264,01/01/2010,01/01/2010,101545,2010,1,1,Tomatoes
201002,212917,0.9808738,1.07,0.93,0.81,0.3984717,265,01/02/2010,01/02/2010,97889,2010,2,1,Ketchup
201002,212717,1.597532,1.7,1.52,1.44,0.3303104,265,01/02/2010,01/02/2010,97889,2010,2,1,apples
201002,212709,0.3606746,0.39,0.35,0.31,0.091599,265,01/02/2010,01/02/2010,97889,2010,2,1,oranges
201002,212016,1.936094,2.26,1.99,1.78,0.4132914,265,01/02/2010,01/02/2010,97889,2010,2,1,orange juice
201002,310113,2.962886,3.2,2.95,2.7,0.415441,265,01/02/2010,01/02/2010,97889,2010,2,1,apple cider
201002,212515,2.052341,2.09,1.96,1.78,0.6788786,265,01/02/2010,01/02/2010,97889,2010,2,1,Tomatoes
201003,212016,1.980803,2.26,2,1.96,0.4196463,266,01/03/2010,01/03/2010,102189,2010,3,1,orange juice
201003,310113,2.96693,3.2,2.95,2.7,0.41238,266,01/03/2010,01/03/2010,102189,2010,3,1,apple cider
201003,212709,0.3533202,0.4,0.35,0.31,0.0948811,266,01/03/2010,01/03/2010,102189,2010,3,1,oranges
201003,212515,2.435021,2.64,2.2,1.99,0.8090823,266,01/03/2010,01/03/2010,102189,2010,3,1,Tomatoes
201003,212717,1.632363,1.8,1.59,1.49,0.2658204,266,01/03/2010,01/03/2010,102189,2010,3,1,apples
201003,212917,0.9476963,0.99,0.93,0.81,0.3623838,266,01/03/2010,01/03/2010,102189,2010,3,1,Ketchup
201004,310113,3.011473,3.25,3,2.75,0.4174511,267,01/04/2010,01/04/2010,104566,2010,4,2,apple cider
201004,212717,1.665943,1.785,1.65,1.55,0.2551614,267,01/04/2010,01/04/2010,104566,2010,4,2,apples
201004,212709,0.366692,0.4,0.35,0.31,0.098264,267,01/04/2010,01/04/2010,104566,2010,4,2,oranges
201004,212917,0.9717352,1.07,0.92,0.81,0.4044508,267,01/04/2010,01/04/2010,104566,2010,4,2,Ketchup
201004,212016,1.98237,2.26,2.03,1.96,0.4076236,267,01/04/2010,01/04/2010,104566,2010,4,2,orange juice
201004,212515,2.555766,2.755,2.42,1.99,0.9462871,267,01/04/2010,01/04/2010,104566,2010,4,2,Tomatoes
201005,212717,1.722314,1.89,1.74,1.54,0.2802097,268,01/05/2010,01/05/2010,105655,2010,5,2,apples
201005,212709,0.3708984,0.4,0.37,0.31,0.0952086,268,01/05/2010,01/05/2010,105655,2010,5,2,oranges
201005,310113,3.025912,3.25,3,2.77,0.4219013,268,01/05/2010,01/05/2010,105655,2010,5,2,apple cider
201005,212917,0.9966667,1.11,0.92,0.81,0.4063207,268,01/05/2010,01/05/2010,105655,2010,5,2,Ketchup
201005,212016,1.965221,2.26,2.03,1.96,0.403971,268,01/05/2010,01/05/2010,105655,2010,5,2,orange juice
201005,212515,2.230249,2.3,1.99,1.89,0.8738521,268,01/05/2010,01/05/2010,105655,2010,5,2,Tomatoes
201006,212016,1.857537,2.26,2.015,1.5,0.4985414,269,01/06/2010,01/06/2010,106532,2010,6,2,orange juice
201006,212515,2.09449,2.2,1.89,1.86,0.7194592,269,01/06/2010,01/06/2010,106532,2010,6,2,Tomatoes
201006,212917,1.003871,1.11,0.92,0.75,0.4028564,269,01/06/2010,01/06/2010,106532,2010,6,2,Ketchup
201006,212709,0.371627,0.4,0.35,0.34,0.0997054,269,01/06/2010,01/06/2010,106532,2010,6,2,oranges
201006,310113,3.025581,3.25,3,2.8,0.423063,269,01/06/2010,01/06/2010,106532,2010,6,2,apple cider
201006,212717,1.747837,1.96,1.76,1.53,0.2866722,269,01/06/2010,01/06/2010,106532,2010,6,2,apples
201007,212709,0.3892149,0.42,0.39,0.34,0.0893209,270,01/07/2010,01/07/2010,107229,2010,7,3,oranges
201007,212016,1.91587,2.29,2,1.56,0.4751837,270,01/07/2010,01/07/2010,107229,2010,7,3,orange juice
201007,212515,2.155878,2.21,1.96,1.86,0.720228,270,01/07/2010,01/07/2010,107229,2010,7,3,Tomatoes
201007,212717,1.781516,1.96,1.79,1.63,0.2855414,270,01/07/2010,01/07/2010,107229,2010,7,3,apples
201007,310113,3.031358,3.3,3,2.8,0.4157327,270,01/07/2010,01/07/2010,107229,2010,7,3,apple cider
201007,212917,1.083932,1.11,1.09,0.85,0.3918954,270,01/07/2010,01/07/2010,107229,2010,7,3,Ketchup
201008,212717,1.791781,1.99,1.79,1.67,0.2826545,271,01/08/2010,01/08/2010,108091,2010,8,3,apples
201008,212016,1.98234,2.29,2.03,1.96,0.4188873,271,01/08/2010,01/08/2010,108091,2010,8,3,orange juice
201008,212709,0.3882692,0.42,0.39,0.34,0.0898545,271,01/08/2010,01/08/2010,108091,2010,8,3,oranges
201008,212515,2.083775,2.2,1.95,1.75,0.6992809,271,01/08/2010,01/08/2010,108091,2010,8,3,Tomatoes
201008,212917,1.059773,1.09,1.04,0.865,0.3881139,271,01/08/2010,01/08/2010,108091,2010,8,3,Ketchup
201008,310113,3.030342,3.3,3,2.8,0.4219829,271,01/08/2010,01/08/2010,108091,2010,8,3,apple cider
201009,310113,3.025665,3.3,3,2.75,0.4141054,272,01/09/2010,01/09/2010,108500,2010,9,3,apple cider
201009,212016,1.975704,2.29,2,1.96,0.4248749,272,01/09/2010,01/09/2010,108500,2010,9,3,orange juice
201009,212917,1.105636,1.09,1.09,0.89,0.363656,272,01/09/2010,01/09/2010,108500,2010,9,3,Ketchup
201009,212717,1.80448,1.96,1.84,1.67,0.2838871,272,01/09/2010,01/09/2010,108500,2010,9,3,apples
201009,212709,0.380695,0.4,0.39,0.34,0.089388,272,01/09/2010,01/09/2010,108500,2010,9,3,oranges
201009,212515,2.184413,2.3,2.09,1.86,0.7002516,272,01/09/2010,01/09/2010,108500,2010,9,3,Tomatoes
201010,212717,1.801406,1.95,1.84,1.67,0.3056709,273,01/10/2010,01/10/2010,109466,2010,10,4,apples
201010,212709,0.3837786,0.42,0.38,0.34,0.0906502,273,01/10/2010,01/10/2010,109466,2010,10,4,oranges
201010,212016,1.966232,2.26,1.96,1.92,0.4014321,273,01/10/2010,01/10/2010,109466,2010,10,4,orange juice
201010,212515,2.178967,2.3,2.05,1.86,0.642811,273,01/10/2010,01/10/2010,109466,2010,10,4,Tomatoes
201010,212917,1.095741,1.09,1.08,0.85,0.3707546,273,01/10/2010,01/10/2010,109466,2010,10,4,Ketchup
201010,310113,3.027442,3.275,3,2.75,0.416126,273,01/10/2010,01/10/2010,109466,2010,10,4,apple cider
201011,212016,1.988345,2.29,1.96,1.92,0.4112187,274,01/11/2010,01/11/2010,109784,2010,11,4,orange juice
201011,310113,3.044097,3.3,3,2.75,0.4078754,274,01/11/2010,01/11/2010,109784,2010,11,4,apple cider
201011,212717,1.77475,1.95,1.74,1.63,0.2927319,274,01/11/2010,01/11/2010,109784,2010,11,4,apples
201011,212917,1.068287,1.07,1.04,0.85,0.3681321,274,01/11/2010,01/11/2010,109784,2010,11,4,Ketchup
201011,212709,0.3721138,0.4,0.36,0.32,0.0896683,274,01/11/2010,01/11/2010,109784,2010,11,4,oranges
201011,212515,2.226984,2.2,2.05,1.86,0.7996672,274,01/11/2010,01/11/2010,109784,2010,11,4,Tomatoes
201012,310113,3.059061,3.3,3,2.8,0.4048199,275,01/12/2010,01/12/2010,110303,2010,12,4,apple cider
201012,212717,1.723012,1.9,1.74,1.55,0.3186757,275,01/12/2010,01/12/2010,110303,2010,12,4,apples
201012,212515,2.339342,2.4,2.05,1.99,0.828976,275,01/12/2010,01/12/2010,110303,2010,12,4,Tomatoes
201012,212917,1.086804,1.07,1.03,0.85,0.3797474,275,01/12/2010,01/12/2010,110303,2010,12,4,Ketchup
201012,212016,2.006667,2.31,1.96,1.92,0.4275477,275,01/12/2010,01/12/2010,110303,2010,12,4,orange juice
201012,212709,0.376746,0.4,0.38,0.335,0.0869018,275,01/12/2010,01/12/2010,110303,2010,12,4,oranges
201101,212917,1.085845,1.07,1.03,0.89,0.3771277,276,01/01/2011,01/01/2011,107592,2011,1,1,Ketchup
201101,212515,2.239298,2.18,2.01,1.99,0.8112292,276,01/01/2011,01/01/2011,107592,2011,1,1,Tomatoes
201101,212709,0.3679365,0.4,0.38,0.32,0.0906841,276,01/01/2011,01/01/2011,107592,2011,1,1,oranges
201101,310113,3.107165,3.35,3.1,2.85,0.4049509,276,01/01/2011,01/01/2011,107592,2011,1,1,apple cider
201101,212016,2.111871,2.37,2.24,2.18,0.4391008,276,01/01/2011,01/01/2011,107592,2011,1,1,orange juice
201101,212717,1.757409,1.95,1.74,1.63,0.3127269,276,01/01/2011,01/01/2011,107592,2011,1,1,apples
201102,212709,0.3611765,0.4,0.35,0.29,0.0977742,277,01/02/2011,01/02/2011,107243,2011,2,1,oranges
201102,212016,2.158897,2.4,2.24,2.18,0.4051587,277,01/02/2011,01/02/2011,107243,2011,2,1,orange juice
201102,310113,3.125553,3.4,3.1,2.81,0.4244035,277,01/02/2011,01/02/2011,107243,2011,2,1,apple cider
201102,212917,1.106809,1.09,1.09,0.85,0.3879363,277,01/02/2011,01/02/2011,107243,2011,2,1,Ketchup
201102,212717,1.728613,1.95,1.71,1.59,0.2946201,277,01/02/2011,01/02/2011,107243,2011,2,1,apples
201102,212515,2.213915,2.2,1.99,1.99,0.7838988,277,01/02/2011,01/02/2011,107243,2011,2,1,Tomatoes
201103,212717,1.719719,1.95,1.71,1.49,0.3119765,278,01/03/2011,01/03/2011,111703,2011,3,1,apples
201103,212515,2.320694,2.2,1.99,1.99,1.139984,278,01/03/2011,01/03/2011,111703,2011,3,1,Tomatoes
201103,212016,2.094928,2.4,2.18,2.18,0.4686497,278,01/03/2011,01/03/2011,111703,2011,3,1,orange juice
201103,310113,3.135664,3.4,3.1,2.85,0.4276445,278,01/03/2011,01/03/2011,111703,2011,3,1,apple cider
201103,212917,1.078884,1.24,0.89,0.85,0.4354734,278,01/03/2011,01/03/2011,111703,2011,3,1,Ketchup
201103,212709,0.3653175,0.4,0.37,0.32,0.094373,278,01/03/2011,01/03/2011,111703,2011,3,1,oranges
201104,212709,0.3655,0.4,0.37,0.28,0.1005206,279,01/04/2011,01/04/2011,110135,2011,4,2,oranges
201104,212016,2.122535,2.42,2.18,2.18,0.448035,279,01/04/2011,01/04/2011,110135,2011,4,2,orange juice
201104,212917,1.102432,1.24,0.89,0.89,0.4536531,279,01/04/2011,01/04/2011,110135,2011,4,2,Ketchup
201104,310113,3.166556,3.45,3.15,2.85,0.4314548,279,01/04/2011,01/04/2011,110135,2011,4,2,apple cider
201104,212717,1.7308,1.95,1.74,1.52,0.3154702,279,01/04/2011,01/04/2011,110135,2011,4,2,apples
201104,212515,2.214362,2.2,1.99,1.99,0.7086921,279,01/04/2011,01/04/2011,110135,2011,4,2,Tomatoes
201105,212709,0.3653527,0.4,0.37,0.3,0.101098,280,01/05/2011,01/05/2011,110905,2011,5,2,oranges
201105,310113,3.177776,3.45,3.15,2.85,0.4289729,280,01/05/2011,01/05/2011,110905,2011,5,2,apple cider
201105,212717,1.721907,1.885,1.74,1.55,0.2813012,280,01/05/2011,01/05/2011,110905,2011,5,2,apples
201105,212515,2.212458,2.2,1.99,1.85,0.9600733,280,01/05/2011,01/05/2011,110905,2011,5,2,Tomatoes
201105,212917,1.117772,1.24,0.95,0.95,0.4306697,280,01/05/2011,01/05/2011,110905,2011,5,2,Ketchup
201105,212016,2.144,2.425,2.18,2.18,0.4356535,280,01/05/2011,01/05/2011,110905,2011,5,2,orange juice
201106,212016,2.099856,2.39,2.18,2,0.4308468,281,01/06/2011,01/06/2011,110923,2011,6,2,orange juice
201106,212709,0.3637705,0.4,0.37,0.28,0.1022651,281,01/06/2011,01/06/2011,110923,2011,6,2,oranges
201106,212717,1.773853,1.96,1.8,1.64,0.2704431,281,01/06/2011,01/06/2011,110923,2011,6,2,apples
201106,212917,1.132389,1.24,0.95,0.95,0.4457664,281,01/06/2011,01/06/2011,110923,2011,6,2,Ketchup
201106,212515,2.086234,2.18,1.99,1.87,0.7674338,281,01/06/2011,01/06/2011,110923,2011,6,2,Tomatoes
201106,310113,3.183327,3.45,3.15,2.85,0.4287549,281,01/06/2011,01/06/2011,110923,2011,6,2,apple cider
201107,212717,1.804051,1.99,1.8,1.65,0.2975273,282,01/07/2011,01/07/2011,110938,2011,7,3,apples
201107,310113,3.189553,3.45,3.19,2.85,0.4336157,282,01/07/2011,01/07/2011,110938,2011,7,3,apple cider
201107,212016,2.050993,2.39,2.2,1.6,0.4805819,282,01/07/2011,01/07/2011,110938,2011,7,3,orange juice
201107,212515,2.159292,2.18,1.99,1.885,0.973548,282,01/07/2011,01/07/2011,110938,2011,7,3,Tomatoes
201107,212709,0.3648781,0.4,0.37,0.3,0.0985434,282,01/07/2011,01/07/2011,110938,2011,7,3,oranges
201107,212917,1.153804,1.24,1.08,0.95,0.4274421,282,01/07/2011,01/07/2011,110938,2011,7,3,Ketchup
201108,212515,2.105203,2.1,1.99,1.74,0.9376556,283,01/08/2011,01/08/2011,111624,2011,8,3,Tomatoes
201108,212917,1.09,1.2,0.95,0.95,0.3947813,283,01/08/2011,01/08/2011,111624,2011,8,3,Ketchup
201108,212016,2.127887,2.39,2.18,2.18,0.4397095,283,01/08/2011,01/08/2011,111624,2011,8,3,orange juice
201108,310113,3.203574,3.5,3.2,2.9,0.4321175,283,01/08/2011,01/08/2011,111624,2011,8,3,apple cider
201108,212717,1.81639,1.99,1.8,1.7,0.2857516,283,01/08/2011,01/08/2011,111624,2011,8,3,apples
